	34	-24651.077803748336
	35	-167.73912752794797
	36	-210.47748844180344
	37	-38.22308420492731
	38	-21520.045041056117
	39	-118.83675394904117
	40	-68.28090804928286
	41	-224.8231931832638
	42	-85.31233499618145
	43	-23.60059724499055
	44	-86.30016974665297
	45	-188.13271614346374
	46	-18761.217180000873
	47	-169.4577281700283
	48	-95.03864890192851
	49	-48.0606645324818
	50	-303.0417155188673
	51	-110.40002756138485
	52	-41.26339351220501
	53	-57.32119427208163
	54	-133.04327694126715
	55	-50.552500275606555
	56	-171.02367811177484
	57	-52.719451929673845
	58	-53.47236838107793
	59	-102.49582912492039
	60	-185.885490962319
	61	-46.55828351730538
	62	-651.3659691579135
	63	-46.0040332323291
	64	-105.94330255156994
	65	-58.94538915449837
	66	-69.71416183946322
	67	-69.60732015939756
	68	-16829.8657454908
	69	-164.932848174821
	70	-21.64729819681371
	71	-27.15110628287133
	72	-62.76716826754729
	73	-26.026230847633066
	74	-16.670896434162334
	75	-58.702683720003805
	76	-190.15119526940168
	77	-165.4791212164831
	78	-14087.365438692548
	79	-91.79832413610977
	80	-290.1953663890565
	81	-70.87767428484646
	82	-329.0176114655772
	83	-25.00966530352713
	84	-94.75865796920743
	85	-12396.94122565829
	86	-296.4041065231221
	87	-189.88350336693188
	88	-47.94111521713371
	89	-195.91742109544253
	90	-10929.77551041807
	91	-41.40284220165078
	92	-87.09069126497755
	93	-9053.63397554544
	94	-26.02349765606575
	95	-63.06696660465414
	96	-62.35745778400293
	97	-8062.378708532108
	98	-38.24143992617763
	99	-113.67758026542035
	100	-47.08340004045539
	101	-86.32938448879673
	102	-49.84628731342548
	103	-41.38396970427883
	104	-6392.771057206816
	105	-146.11593256491446
	106	-208.1922435672308
	107	-121.05250539226972
	108	-5459.844847725537
	109	-83.43441189316552
	110	-58.173337748050365
	111	-130.04656949010513
	112	-63.97795720779836
	113	-214.7538423115407
	114	-4678.446132327164
	115	-212.29399518084463
	116	-101.908761148036
	117	-173.09954859367227
	118	-40.67248395095687
	119	-77.57764671340118
	120	-3303.8603717079604
	121	-251.82196694362537
	122	-68.26547130462984
	123	1.9644895580545079
	124	-33.23063508811891
	125	-21.134523285039123
	126	-89.95506905315591
	127	-23.517628631073837
	128	-25.20921838032031
	129	-2761.4433297687674
	130	-1787.628634016011
	131	-6.320410399478244
	132	-17.035038667871426
	133	-99.52483086544558
	134	-47.24694955241487
	135	-111.65552949856531
	136	-1090.345339926076
	137	-35.888085030209076
	138	-71.06006544871987
	139	-38.91554343681438
	140	-84.99457630156067
	141	-49.49016801516177
	142	-25.183550199140715
	143	-52.33585898665455
	144	-107.44792355680407
	145	-72.00780903134974
	146	-22.49642809352491
	147	-818.0125818870844
	148	-145.47292009811702
	149	-119.06000934054855
	150	-50.93360087871089
	151	149.32053466559958
	152	-39.046550571357706
	153	716.4749514149275
	154	-152.74685795041475
	155	-32.85048071766319
	156	-29.399027205371084
	157	-24.960058191060366
	158	-39.52565963005151
	159	-67.250672802527
	160	-14.504547883656848
	161	-32.154009625088776
	162	-83.29750193824847
	163	-66.47583805570046
	164	-28.95481812934408
	165	-71.51446944329177
	166	1247.6558792230467
	167	1713.828475764952
	168	-76.59716641636146
	169	-28.266852657205778
	170	-90.80940220895802
	171	-19.520310178017375
	172	-61.55106982447942
	173	2093.6024941029177
	174	-97.15732114871655
	175	-47.858571642810126
	176	-230.9682358217019
	177	-47.69927287530528
	178	-21.07467503527177
	179	-54.001528244425856
	180	-121.50674771389636
	181	-53.766183841152795
	182	-89.77439575375733
	183	-5.163151643959244
	184	-60.74595409333827
	185	-90.76727401347159
	186	-42.88206344178253
	187	-20.38704470413287
	188	-32.36344126615446
	189	-99.76331470513611
	190	-49.57258107463862
	191	-29.759477535754677
	192	-70.27285417522494
	193	-30.245198127657698
	194	-142.9014069576913
	195	2429.7756690349665
	196	-41.587888407135594
	197	-70.00917211750506
	198	2494.480062503718
	199	-63.96433656207241
	200	2810.7523729765535
	201	-247.3681841408091
	202	-31.96274310383223
	203	-5.7383360845680595
	204	-226.07133580364817
	205	-46.68116013862634
	206	3297.7244426800985
	207	-129.36135477108778
	208	-112.71495810402463
	209	-45.129180280408725
	210	-44.45023314973818
	211	-200.38838648560375
	212	-165.31811298127994
	213	-87.43784094530037
	214	-167.84391922061343
	215	-128.49549410875727
	216	-51.13299745848496
	217	-50.31412974777273
	218	-56.227082090084636
	219	-260.31827385819366
	220	-218.28697456626006
	221	-150.8772239799272
	222	-56.711109217444935
	223	3389.5666446603705
	224	-58.56274375244183
	225	-120.82309235766022
	226	-24.988015046669894
	227	-36.98284934832168
	228	-86.78788385338353
	229	-34.067835128212025
	230	-33.93022775264619
	231	-37.0397878792755
	232	-9.901972638986622
	233	-88.28919399224564
	234	-53.088123078518464
	235	-335.14420342983516
	236	-103.33307224408037
	237	-29.998713550552896
	238	-10.894514918581573
	239	-87.69759806142973
	240	-60.648620829042216
	241	-100.83715388103766
	242	-560.3913746243857
	243	-42.24019045030375
	244	-172.8453339827638
	245	-38.94971864788182
	246	-14.868827503588067
	247	-34.2934574181753
	248	3388.7283864266096
	249	3729.6576256457365
	250	-102.74991759193398
	251	-20.843372737267195
	252	-3.6384823163824365
	253	-14.19483864926664
	254	-129.7986910898492
	255	-61.44263066197968
	256	-24.962302654554012
	257	-163.49029588525175
	258	-1.6118585352676087
	259	-33.21331176485094
	260	-81.62175450383661
	261	-118.81991145625547
	262	-124.70750613248013
	263	-142.13295066309166
	264	-43.38156665660025
	265	-57.5675534845614
	266	-37.175815709718435
	267	4057.5816356804808
	268	4074.4720117074507
	269	-249.2684769141573
	270	-327.95959809812433
	271	-85.59528295028977
	272	-113.0067016347777
	273	-30.84352932155447
	274	-146.62603011876217
	275	4346.603244516198
	276	-45.741416293486154
	277	-38.707417107282104
	278	-37.80940195599684
	279	-95.80585651959383
	280	-213.6387843097277
	281	-79.3434803207583
	282	-241.54969020459808
	283	-36.64526017498136
	284	-70.54500803986333
	285	-109.5028183715025
	286	-88.75161063767817
	287	-26.039924670344913
	288	-54.36215443744142
	289	-41.84460832025769
	290	-140.2234963729732
	291	-201.34136300533322
	292	-123.98330799126157
	293	-21.783137280694746
	294	-36.97993795678328
	295	-52.45564078455543
	296	4474.6299131959595
	297	4597.401657982624
	298	-71.09648358342788
	299	-23.495108671546735
	300	-53.435428172799966
	301	-54.48093538348389
	302	5177.5272549958345
	303	-31.342365507570637
	304	-20.860369335738643
	305	-231.08943520235889
	306	-83.3357534574883
	307	-145.14365250353023
	308	-89.46505228412128
	309	-54.77379416480758
	310	-90.29929060665548
	311	-44.77550257514718
	312	5073.9013056010435
	313	5013.100824705923
	314	-165.28489899204993
	315	-482.91444297048895
	316	-146.152576335494
	317	-26.809640313617184
	318	-58.83847382632701
	319	-102.79778812964366
	320	-247.09230180437189
	321	-180.27544562486992
	322	-55.002702609810626
	323	-24.274988955258372
	324	-644.5245716388547
	325	-195.350488757068
	326	-144.42996650814638
	327	5443.51679361861
	328	5639.241939809012
	329	-153.98597521269534
	330	-48.06268586254998
	331	-190.01911148879609
	332	-14.638211149361092
	333	-53.108657726978116
	334	-464.2899074364536
	335	-96.70570972741316
	336	-122.29845926223064
	337	5588.541865545638
	338	-175.3477218146898
	339	-107.33646669211144
	340	-30.356495789303214
	341	-24.126021897966297
	342	6168.628790494423
	343	6133.797134040605
	344	6466.579312539868
	345	-49.39283396750078
	346	-115.34412361354804
	347	-478.89415727000556
	348	-70.53202917934433
	349	-129.51777381256497
	350	-276.62550996304117
	351	-69.5314205817477
	352	-264.2100916022801
	353	-55.01180226994306
	354	-99.40221887236247
	355	-24.474103667937072
	356	-174.99907249084208
	357	-82.85363065393247
	358	-218.40862169888635
	359	-63.10979372444768
	360	-124.40680986332444
	361	-59.633814295144504
	362	-84.56813172092454
	363	-56.77915142295548
	364	-273.65416333870485
	365	-50.18920067481152
	366	-88.46013051215769
	367	-20.604255804767366
	368	-261.2645831077241
	369	-34.85679711423763
	370	-33.751401742837054
	371	-138.849051596951
	372	6287.35077798362
	373	-491.8546984686027
	374	-161.3515467120577
	375	-132.11257471031928
	376	-51.854349493612446
	377	-50.00656017761535
	378	-112.94402801247192
	379	-77.39874727708394
	380	-198.3474982654395
	381	-68.30837083557248
	382	-5.616163977437559
	383	-154.2573191158411
	384	-75.40863095649064
	385	-307.97506682247416
	386	6230.418099484642
	387	-16.942255185777487
	388	-111.47808438471358
	389	-102.2091327858232
	390	-60.23779888053151
	391	-31.89968545832778
	392	-38.194705808806475
	393	-81.40012590184838
	394	6435.0537751327165
	395	-211.19900680252914
	396	-46.45797463811081
	397	-347.41722412703047
	398	-61.363972665143145
	399	-275.14317955707673
	400	-262.5148659377996
	401	-72.55720320949973
	402	-135.45475134735824
	403	-15.453166149025655
	404	-207.661997165984
	405	-57.662784888954135
	406	-33.48891099947064
	407	-126.34339127277156
	408	-203.91034514335388
	409	-182.03645531847232
	410	6443.168134831674
	411	-161.94466952126575
	412	-213.60011869535893
	413	-368.9214698123999
	414	-105.09133203750844
	415	6545.378626234353
	416	6850.015472114084
	417	-88.83587356358024
	418	196.73395308130006
	419	-85.52981673776362
	420	-112.08996528536954
	421	-75.32851199897073
	422	-194.40663298295982
	423	-189.8769406575095
	424	7045.598723272257
	425	-77.95078849033483
	426	-249.60755473018605
	427	6958.646055884423
	428	-202.05219152428018
	429	-61.464606433433914
	430	-79.13501441931147
	431	-134.41760871519054
	432	-41.58723347175931
	433	-414.54775495561415
	434	-111.58678168067193
	435	-59.81586468174582
	436	6147.056755402786
	437	-204.73935806421844
	438	-142.02443847948078
	439	-199.1690145612896
	440	-46.448400689004096
	441	-123.80405090488192
	442	-249.0321661247781
	443	-167.7557032536733
	444	-61.60291748430843
	445	-166.25442712145235
	446	-92.88078079214034
	447	-128.55675659621642
	448	-61.74100933078914
	449	6947.580125809774
	450	-55.54675023083277
	451	-52.70306504575119
	452	-58.53010029460716
	453	-137.78389178185884
	454	-196.61149840771202
	455	184.9983834111848
	456	-49.68879760237588
	457	-45.11351563255381
	458	-36.05234513061163
	459	-199.93370281686654
	460	-131.12497051705014
	461	-114.07151205722656
	462	-133.01448008179486
	463	-126.73037576595475
	464	-202.8658673624201
	465	-87.65243986139636
	466	-315.5078657367187
	467	-152.4962188052415
	468	-267.76545648756667
	469	-134.85632347068406
	470	-204.92346249613266
	471	-385.5053460464979
	472	-82.71384415347819
	473	-104.63936144224539
	474	-390.9071076788628
	475	-173.6024392884324
	476	-29.084337384205035
	477	7331.828905098454
	478	-75.70100940647029
	479	-54.56248734414147
	480	7410.789926023518
	481	-48.45551226037115
	482	-43.35517170093658
	483	-389.3721493616482
	484	-87.36333193731222
	485	6685.684604170402
	486	-128.55261255602332
	487	-96.86490405521498
	488	-499.9581111992981
	489	-73.53406835657216
	490	-130.6818631716626
	491	-253.43685693052376
	492	-108.24615757238195
	493	-95.61146048280719
	494	7330.66397250679
	495	-126.98452795396645
	496	-228.1100005554606
	497	-71.22772066452418
	498	-125.63940085386933
	499	-56.88842155173276
	500	-322.71106765993
	501	-122.22630931302558
	502	-360.2609234437949
	503	-77.90828331134469
	504	-80.30898497300647
	505	-86.65249560572204
	506	-31.033824415689164
	507	-164.01321228670244
	508	-55.07933153130862
	509	-94.04197765475642
	510	-105.03602699592953
	511	7692.467095103447
	512	-56.1688182551287
	513	-248.6497652948361
	514	-38.112213676071896
	515	-153.16601942942535
	516	-272.51087589946974
	517	-45.12981313714191
	518	-201.9177740635023
	519	-175.8379930854813
	520	-85.77063832249293
	521	-72.60478649897904
	522	-223.75931158629461
	523	-51.60899935724103
	524	7268.8139130090185
	525	7644.881362397119
	526	-81.81218452727916
	527	-29.536210303190177
	528	-92.96067284369134
	529	172.48025614761136
	530	-118.60153905735808
	531	-51.76622872483553
	532	-153.11825513721462
	533	7660.919437171427
	534	-58.67947613717448
	535	-334.49412878570865
	536	-17.417394235089393
	537	-42.679911582991636
	538	-136.89575218773854
	539	-18.13093561059744
	540	-87.0784351024191
	541	-36.46736868927047
	542	-86.34907183573175
	543	-285.6576060537652
	544	-265.1199071495545
	545	7611.047671088952
	546	7702.206082343534
	547	-118.07928590704516
	548	-203.58855723143765
	549	-49.782626014965274
	550	-153.89918626927962
	551	-122.16685956200077
	552	-73.53585092713634
	553	7724.583576262238
	554	-60.68679359057509
	555	6.541366128161018
	556	-123.21811249598122
	557	-94.09550987455668
	558	-65.62935976953382
	559	-23.334538355718884
	560	-127.0829900737719
	561	-218.50350452389569
	562	-33.91866867667611
	563	-267.82482922174387
	564	7687.358561283737
	565	-106.23858231409889
	566	-119.37020212929825
	567	-146.80674671887186
	568	7612.052998324069
	569	-178.67797216072117
	570	-51.01066261189933
	571	8165.992069840454
	572	-273.4805540126048
	573	-55.61205196834935
	574	-100.18589388030973
	575	7388.9928790262
	576	-95.79539107140013
	577	-55.69162733035742
	578	-101.93906672085754
	579	7306.408516817654
	580	-216.20162317777513
	581	380.82760879908795
